5.799999999999999600e-01	1.003043265257403061e+00
5.899999999999999689e-01	1.000821431900554614e+00
5.999999999999999778e-01	9.861478971607121613e-01
6.099999999999999867e-01	9.618350439012550712e-01
6.199999999999999956e-01	9.310471232226642524e-01
6.300000000000000044e-01	8.970342705613900680e-01
6.400000000000000133e-01	8.628729470834481940e-01
6.500000000000000222e-01	8.312347331382989868e-01
6.600000000000000311e-01	8.042022590711936925e-01
6.700000000000000400e-01	7.831462909777631154e-01
6.800000000000000488e-01	7.686720637361493802e-01
6.900000000000000577e-01	7.606364406961598768e-01
7.000000000000000666e-01	7.582309947184852073e-01
7.099999999999999645e-01	7.601202521502565812e-01
7.199999999999999734e-01	7.646196534306939352e-01
7.299999999999999822e-01	7.698946755498412564e-01
7.399999999999999911e-01	7.741612895350480361e-01
7.500000000000000000e-01	7.758685680259519435e-01
7.600000000000000089e-01	7.738467070634003075e-01
7.700000000000000178e-01	7.674077044573064388e-01
7.800000000000000266e-01	7.563910246519773839e-01
7.900000000000000355e-01	7.411522579124878440e-01
8.000000000000000444e-01	7.224984836888886930e-01
8.100000000000000533e-01	7.015792164877474590e-01
8.200000000000000622e-01	6.797459526147032749e-01
8.300000000000000711e-01	6.583960631526573071e-01
8.399999999999999689e-01	6.388178542902530621e-01
8.499999999999999778e-01	6.220529700608997681e-01
8.599999999999999867e-01	6.087900463374702476e-01
8.699999999999999956e-01	5.992998998824557999e-01
8.800000000000000044e-01	5.934179452328298687e-01
8.900000000000000133e-01	5.905744586887580194e-01
9.000000000000000222e-01	5.898682773255853329e-01
9.100000000000000311e-01	5.901750445085482966e-01
9.200000000000000400e-01	5.902776413458238336e-01
9.300000000000000488e-01	5.890043175266633790e-01
9.400000000000000577e-01	5.853594555151975243e-01
9.500000000000000666e-01	5.786329094355890934e-01
9.599999999999999645e-01	5.684763317085695933e-01
9.699999999999999734e-01	5.549385650296358996e-01
9.799999999999999822e-01	5.384566426857148036e-01
9.899999999999999911e-01	5.198037348843070893e-01
1.000000000000000000e+00	5.000000000000001110e-01
1.010000000000000009e+00	4.801962651156930217e-01
1.020000000000000018e+00	4.615433573142851964e-01
1.030000000000000027e+00	4.450614349703643779e-01
1.040000000000000036e+00	4.315236682914304622e-01
1.050000000000000044e+00	4.213670905644107956e-01
1.060000000000000053e+00	4.146405444848024202e-01
1.070000000000000062e+00	4.109956824733367875e-01
1.080000000000000071e+00	4.097223586541758333e-01
1.090000000000000080e+00	4.098249554914515924e-01
1.100000000000000089e+00	4.101317226744144451e-01
1.110000000000000098e+00	4.094255413112422026e-01
1.120000000000000107e+00	4.065820547671696872e-01
1.130000000000000115e+00	4.007001001175440891e-01
1.140000000000000124e+00	3.912099536625302520e-01
1.150000000000000133e+00	3.779470299390998989e-01
1.159999999999999920e+00	3.611821457097471044e-01
1.169999999999999929e+00	3.416039368473431370e-01
1.179999999999999938e+00	3.202540473852969471e-01
1.189999999999999947e+00	2.984207835122524854e-01
1.199999999999999956e+00	2.775015163111114735e-01
1.209999999999999964e+00	2.588477420875121560e-01
1.219999999999999973e+00	2.436089753480227826e-01
1.229999999999999982e+00	2.325922955426935612e-01
1.239999999999999991e+00	2.261532929365998035e-01
1.250000000000000000e+00	2.241314319740480565e-01
1.260000000000000009e+00	2.258387104649520194e-01
1.270000000000000018e+00	2.301053244501586326e-01
1.280000000000000027e+00	2.353803465693059538e-01
1.290000000000000036e+00	2.398797478497434743e-01
1.300000000000000044e+00	2.417690052815152368e-01
1.310000000000000053e+00	2.393635593038399012e-01
1.320000000000000062e+00	2.313279362638503422e-01
1.330000000000000071e+00	2.168537090222367736e-01
1.340000000000000080e+00	1.957977409288059745e-01
1.350000000000000089e+00	1.687652668617012353e-01
1.360000000000000098e+00	1.371270529165518060e-01
1.370000000000000107e+00	1.029657294386097655e-01
1.380000000000000115e+00	6.895287677733580312e-02
1.390000000000000124e+00	3.816495609874492878e-02
1.400000000000000133e+00	1.385210283928739461e-02
1.409999999999999920e+00	-8.214319005540593466e-04
1.419999999999999929e+00	-3.043265257403282575e-03
1.429999999999999938e+00	9.397828372652294870e-03
1.439999999999999947e+00	3.790154594200600968e-02
1.449999999999999956e+00	8.290388807855125775e-02
1.459999999999999964e+00	1.437977481853183748e-01
1.469999999999999973e+00	2.189346948160423301e-01
1.479999999999999982e+00	3.057094290498106881e-01
1.489999999999999991e+00	4.007212329655405747e-01
1.500000000000000000e+00	4.999999999999991673e-01
1.510000000000000009e+00	5.992787670344582596e-01
1.520000000000000018e+00	6.942905709501882017e-01
1.530000000000000027e+00	7.810653051839566707e-01
1.540000000000000036e+00	8.562022518146807926e-01
1.550000000000000044e+00	9.170961119214480206e-01
1.560000000000000053e+00	9.620984540579935462e-01
1.570000000000000062e+00	9.906021716273473166e-01
1.580000000000000071e+00	1.003043265257403283e+00
1.590000000000000080e+00	1.000821431900554170e+00
1.600000000000000089e+00	9.861478971607122723e-01
1.610000000000000098e+00	9.618350439012548492e-01
1.620000000000000107e+00	9.310471232226639193e-01
1.630000000000000115e+00	8.970342705613897349e-01
1.640000000000000124e+00	8.628729470834479720e-01
1.650000000000000133e+00	8.312347331382988758e-01
1.660000000000000142e+00	8.042022590711933594e-01
1.669999999999999929e+00	7.831462909777634485e-01
1.679999999999999938e+00	7.686720637361499353e-01
1.689999999999999947e+00	7.606364406961600988e-01
1.699999999999999956e+00	7.582309947184850962e-01
1.709999999999999964e+00	7.601202521502565812e-01
1.719999999999999973e+00	7.646196534306938242e-01
1.729999999999999982e+00	7.698946755498414785e-01
1.739999999999999991e+00	7.741612895350479251e-01
1.750000000000000000e+00	7.758685680259519435e-01
1.760000000000000009e+00	7.738467070634001965e-01
1.770000000000000018e+00	7.674077044573066608e-01
1.780000000000000027e+00	7.563910246519773839e-01
1.790000000000000036e+00	7.411522579124878440e-01
1.800000000000000044e+00	7.224984836888888040e-01
1.810000000000000053e+00	7.015792164877480142e-01
1.820000000000000062e+00	6.797459526147026088e-01
1.830000000000000071e+00	6.583960631526570850e-01
1.840000000000000080e+00	6.388178542902531731e-01
1.850000000000000089e+00	6.220529700608997681e-01
1.860000000000000098e+00	6.087900463374693594e-01
1.870000000000000107e+00	5.992998998824559109e-01
1.880000000000000115e+00	5.934179452328303128e-01
1.890000000000000124e+00	5.905744586887579084e-01
1.900000000000000133e+00	5.898682773255857770e-01
1.910000000000000142e+00	5.901750445085482966e-01
1.919999999999999929e+00	5.902776413458240556e-01
1.929999999999999938e+00	5.890043175266634901e-01
1.939999999999999947e+00	5.853594555151976353e-01
1.949999999999999956e+00	5.786329094355890934e-01
1.959999999999999964e+00	5.684763317085699263e-01
1.969999999999999973e+00	5.549385650296355665e-01
1.979999999999999982e+00	5.384566426857149146e-01
1.989999999999999991e+00	5.198037348843075334e-01
2.000000000000000000e+00	5.000000000000001110e-01
2.010000000000000231e+00	4.801962651156928552e-01
2.020000000000000018e+00	4.615433573142853629e-01
2.030000000000000249e+00	4.450614349703637673e-01
2.040000000000000036e+00	4.315236682914300737e-01
2.049999999999999822e+00	4.213670905644110176e-01
2.060000000000000053e+00	4.146405444848023647e-01
2.069999999999999840e+00	4.109956824733367320e-01
2.080000000000000071e+00	4.097223586541758888e-01
2.089999999999999858e+00	4.098249554914520920e-01
2.100000000000000089e+00	4.101317226744148892e-01
2.109999999999999876e+00	4.094255413112416475e-01
2.120000000000000107e+00	4.065820547671700758e-01
2.129999999999999893e+00	4.007001001175442556e-01
2.140000000000000124e+00	3.912099536625300855e-01
2.149999999999999911e+00	3.779470299391003985e-01
2.160000000000000142e+00	3.611821457097470489e-01
2.169999999999999929e+00	3.416039368473429150e-01
2.180000000000000160e+00	3.202540473852967251e-01
2.189999999999999947e+00	2.984207835122518748e-01
2.200000000000000178e+00	2.775015163111105854e-01
2.209999999999999964e+00	2.588477420875128776e-01
2.220000000000000195e+00	2.436089753480223941e-01
2.229999999999999982e+00	2.325922955426935057e-01
2.240000000000000213e+00	2.261532929365997480e-01
2.250000000000000000e+00	2.241314319740480565e-01
2.260000000000000231e+00	2.258387104649518529e-01
2.270000000000000018e+00	2.301053244501587436e-01
2.280000000000000249e+00	2.353803465693060648e-01
2.290000000000000036e+00	2.398797478497429192e-01
2.300000000000000266e+00	2.417690052815151258e-01
2.310000000000000053e+00	2.393635593038401788e-01
2.319999999999999840e+00	2.313279362638513414e-01
2.330000000000000071e+00	2.168537090222364405e-01
2.339999999999999858e+00	1.957977409288064741e-01
2.350000000000000089e+00	1.687652668617013463e-01
2.359999999999999876e+00	1.371270529165525831e-01
2.370000000000000107e+00	1.029657294386099320e-01
2.379999999999999893e+00	6.895287677733680232e-02
2.390000000000000124e+00	3.816495609874520634e-02
2.399999999999999911e+00	1.385210283928806074e-02
2.410000000000000142e+00	-8.214319005541703689e-04
2.419999999999999929e+00	-3.043265257403726665e-03
2.430000000000000160e+00	9.397828372652738960e-03
2.439999999999999947e+00	3.790154594200589866e-02
2.450000000000000178e+00	8.290388807855270104e-02
2.459999999999999964e+00	1.437977481853181527e-01
2.470000000000000195e+00	2.189346948160443840e-01
2.479999999999999982e+00	3.057094290498103550e-01
2.490000000000000213e+00	4.007212329655418515e-01
2.500000000000000000e+00	4.999999999999988898e-01
2.510000000000000231e+00	5.992787670344607021e-01
2.520000000000000018e+00	6.942905709501882017e-01
2.530000000000000249e+00	7.810653051839568928e-01
2.540000000000000036e+00	8.562022518146803485e-01
2.550000000000000266e+00	9.170961119214491308e-01
2.560000000000000053e+00	9.620984540579944344e-01
2.569999999999999840e+00	9.906021716273457622e-01
2.580000000000000071e+00	1.003043265257403061e+00
2.589999999999999858e+00	1.000821431900555059e+00
2.600000000000000089e+00	9.861478971607118282e-01
2.609999999999999876e+00	9.618350439012557374e-01
2.620000000000000107e+00	9.310471232226642524e-01
2.629999999999999893e+00	8.970342705613905121e-01
2.640000000000000124e+00	8.628729470834479720e-01
2.649999999999999911e+00	8.312347331382996529e-01
2.660000000000000142e+00	8.042022590711939145e-01
2.669999999999999929e+00	7.831462909777633374e-01
2.680000000000000160e+00	7.686720637361492692e-01
2.689999999999999947e+00	7.606364406961594327e-01
2.700000000000000178e+00	7.582309947184855403e-01
2.709999999999999964e+00	7.601202521502565812e-01
2.720000000000000195e+00	7.646196534306937131e-01
2.729999999999999982e+00	7.698946755498413674e-01
2.740000000000000213e+00	7.741612895350480361e-01
2.750000000000000000e+00	7.758685680259519435e-01
2.760000000000000231e+00	7.738467070634001965e-01
2.770000000000000018e+00	7.674077044573067719e-01
2.780000000000000249e+00	7.563910246519769398e-01
2.790000000000000036e+00	7.411522579124878440e-01
2.800000000000000266e+00	7.224984836888885820e-01
2.810000000000000053e+00	7.015792164877481252e-01
2.819999999999999840e+00	6.797459526147041631e-01
2.830000000000000071e+00	6.583960631526580842e-01
2.839999999999999858e+00	6.388178542902533952e-01
2.850000000000000089e+00	6.220529700608988799e-01
2.859999999999999876e+00	6.087900463374712468e-01
2.870000000000000107e+00	5.992998998824556889e-01
2.879999999999999893e+00	5.934179452328294246e-01
2.890000000000000124e+00	5.905744586887580194e-01
2.899999999999999911e+00	5.898682773255854439e-01
2.910000000000000142e+00	5.901750445085489627e-01
2.919999999999999929e+00	5.902776413458237226e-01
2.930000000000000160e+00	5.890043175266632680e-01
2.939999999999999947e+00	5.853594555151977463e-01
2.950000000000000178e+00	5.786329094355892044e-01
2.959999999999999964e+00	5.684763317085702594e-01
2.970000000000000195e+00	5.549385650296354555e-01
2.979999999999999982e+00	5.384566426857145816e-01
2.990000000000000213e+00	5.198037348843064231e-01
3.000000000000000000e+00	5.000000000000006661e-01
3.010000000000000231e+00	4.801962651156934658e-01
3.020000000000000018e+00	4.615433573142858070e-01
3.030000000000000249e+00	4.450614349703639339e-01
3.040000000000000036e+00	4.315236682914300181e-01
3.050000000000000266e+00	4.213670905644107401e-01
3.060000000000000053e+00	4.146405444848023647e-01
3.070000000000000284e+00	4.109956824733365655e-01
3.080000000000000071e+00	4.097223586541762774e-01
3.089999999999999858e+00	4.098249554914510373e-01
3.100000000000000089e+00	4.101317226744145006e-01
3.109999999999999876e+00	4.094255413112420916e-01
3.120000000000000107e+00	4.065820547671706309e-01
3.129999999999999893e+00	4.007001001175445332e-01
3.140000000000000124e+00	3.912099536625289753e-01
3.149999999999999911e+00	3.779470299391014532e-01
3.160000000000000142e+00	3.611821457097469379e-01
3.169999999999999929e+00	3.416039368473424709e-01
3.180000000000000160e+00	3.202540473852963920e-01
3.189999999999999947e+00	2.984207835122523189e-01
3.200000000000000178e+00	2.775015163111116401e-01
3.209999999999999964e+00	2.588477420875124890e-01
3.220000000000000195e+00	2.436089753480226161e-01
3.229999999999999982e+00	2.325922955426934502e-01
3.240000000000000213e+00	2.261532929365996369e-01
3.250000000000000000e+00	2.241314319740480565e-01
3.260000000000000231e+00	2.258387104649519639e-01
3.270000000000000018e+00	2.301053244501584660e-01
3.280000000000000249e+00	2.353803465693063979e-01
3.290000000000000036e+00	2.398797478497434188e-01
3.300000000000000266e+00	2.417690052815147927e-01
3.310000000000000053e+00	2.393635593038406784e-01
3.320000000000000284e+00	2.313279362638497871e-01
3.330000000000000071e+00	2.168537090222369956e-01
3.339999999999999858e+00	1.957977409288066961e-01
3.350000000000000089e+00	1.687652668617010687e-01
3.359999999999999876e+00	1.371270529165528607e-01
3.370000000000000107e+00	1.029657294386103206e-01
3.379999999999999893e+00	6.895287677733646925e-02
3.390000000000000124e+00	3.816495609874487327e-02
3.399999999999999911e+00	1.385210283928883790e-02
3.410000000000000142e+00	-8.214319005549475250e-04
3.419999999999999929e+00	-3.043265257403393598e-03
3.430000000000000160e+00	9.397828372653904694e-03
3.439999999999999947e+00	3.790154594200495497e-02
3.450000000000000178e+00	8.290388807855197939e-02
3.459999999999999964e+00	1.437977481853188189e-01
3.470000000000000195e+00	2.189346948160437734e-01
3.479999999999999982e+00	3.057094290498095779e-01
3.490000000000000213e+00	4.007212329655409633e-01
3.500000000000000000e+00	4.999999999999987788e-01
3.510000000000000231e+00	5.992787670344617013e-01
3.520000000000000018e+00	6.942905709501867584e-01
3.530000000000000249e+00	7.810653051839578920e-01
3.540000000000000036e+00	8.562022518146789052e-01
3.550000000000000266e+00	9.170961119214493529e-01
3.560000000000000053e+00	9.620984540579942124e-01
3.570000000000000284e+00	9.906021716273469835e-01
3.580000000000000071e+00	1.003043265257403505e+00
3.589999999999999858e+00	1.000821431900554614e+00
3.600000000000000089e+00	9.861478971607123833e-01
3.609999999999999876e+00	9.618350439012554043e-01
3.620000000000000107e+00	9.310471232226640304e-01
3.629999999999999893e+00	8.970342705613909562e-01
3.640000000000000124e+00	8.628729470834485271e-01
3.649999999999999911e+00	8.312347331382989868e-01
3.660000000000000142e+00	8.042022590711940255e-01
3.669999999999999929e+00	7.831462909777636705e-01
3.680000000000000160e+00	7.686720637361488251e-01
3.689999999999999947e+00	7.606364406961598768e-01
3.700000000000000178e+00	7.582309947184856513e-01
3.709999999999999964e+00	7.601202521502563592e-01
3.720000000000000195e+00	7.646196534306941572e-01
3.729999999999999982e+00	7.698946755498410344e-01
3.740000000000000213e+00	7.741612895350480361e-01
3.750000000000000000e+00	7.758685680259519435e-01
3.760000000000000231e+00	7.738467070634003075e-01
3.770000000000000018e+00	7.674077044573068829e-01
3.780000000000000249e+00	7.563910246519773839e-01
3.790000000000000036e+00	7.411522579124876220e-01
3.800000000000000266e+00	7.224984836888891371e-01
3.810000000000000053e+00	7.015792164877487913e-01
3.820000000000000284e+00	6.797459526147031639e-01
3.830000000000000071e+00	6.583960631526590834e-01
3.839999999999999858e+00	6.388178542902540613e-01
3.850000000000000089e+00	6.220529700608989909e-01
3.859999999999999876e+00	6.087900463374704696e-01
3.870000000000000107e+00	5.992998998824559109e-01
3.879999999999999893e+00	5.934179452328290916e-01
3.890000000000000124e+00	5.905744586887587966e-01
3.899999999999999911e+00	5.898682773255853329e-01
3.910000000000000142e+00	5.901750445085484076e-01
3.919999999999999929e+00	5.902776413458241667e-01
3.930000000000000160e+00	5.890043175266630460e-01
3.939999999999999947e+00	5.853594555151978573e-01
3.950000000000000178e+00	5.786329094355887603e-01
3.959999999999999964e+00	5.684763317085699263e-01
3.970000000000000195e+00	5.549385650296357886e-01
3.979999999999999982e+00	5.384566426857158028e-01
3.990000000000000213e+00	5.198037348843060901e-01
4.000000000000000000e+00	5.000000000000003331e-01
4.009999999999999787e+00	4.801962651156944650e-01
4.020000000000000462e+00	4.615433573142850299e-01
4.030000000000000249e+00	4.450614349703648776e-01
4.040000000000000036e+00	4.315236682914305177e-01
4.049999999999999822e+00	4.213670905644114617e-01
4.060000000000000497e+00	4.146405444848019206e-01
4.070000000000000284e+00	4.109956824733366765e-01
4.080000000000000071e+00	4.097223586541766105e-01
4.089999999999999858e+00	4.098249554914515924e-01
4.099999999999999645e+00	4.101317226744152777e-01
4.110000000000000320e+00	4.094255413112411479e-01
4.120000000000000107e+00	4.065820547671703533e-01
4.129999999999999893e+00	4.007001001175448107e-01
4.139999999999999680e+00	3.912099536625301965e-01
4.150000000000000355e+00	3.779470299390995658e-01
4.160000000000000142e+00	3.611821457097463828e-01
4.169999999999999929e+00	3.416039368473420268e-01
4.179999999999999716e+00	3.202540473852967251e-01
4.190000000000000391e+00	2.984207835122513197e-01
4.200000000000000178e+00	2.775015163111117511e-01
4.209999999999999964e+00	2.588477420875129886e-01
4.219999999999999751e+00	2.436089753480237263e-01
4.230000000000000426e+00	2.325922955426927285e-01
4.240000000000000213e+00	2.261532929365995259e-01
4.250000000000000000e+00	2.241314319740480565e-01
4.259999999999999787e+00	2.258387104649517974e-01
4.270000000000000462e+00	2.301053244501587436e-01
4.280000000000000249e+00	2.353803465693072305e-01
4.290000000000000036e+00	2.398797478497443625e-01
4.299999999999999822e+00	2.417690052815144597e-01
4.310000000000000497e+00	2.393635593038395126e-01
4.320000000000000284e+00	2.313279362638494541e-01
4.330000000000000071e+00	2.168537090222373842e-01
4.339999999999999858e+00	1.957977409288069737e-01
4.350000000000000533e+00	1.687652668617005136e-01
4.360000000000000320e+00	1.371270529165516949e-01
4.370000000000000107e+00	1.029657294386107647e-01
4.379999999999999893e+00	6.895287677733635823e-02
4.389999999999999680e+00	3.816495609874615003e-02
4.400000000000000355e+00	1.385210283928772768e-02
4.410000000000000142e+00	-8.214319005546144581e-04
4.419999999999999929e+00	-3.043265257402838486e-03
4.429999999999999716e+00	9.397828372652961004e-03
4.440000000000000391e+00	3.790154594200667582e-02
4.450000000000000178e+00	8.290388807855225695e-02
4.459999999999999964e+00	1.437977481853189299e-01
4.469999999999999751e+00	2.189346948160389994e-01
4.480000000000000426e+00	3.057094290498135192e-01
4.490000000000000213e+00	4.007212329655402971e-01
4.500000000000000000e+00	4.999999999999981126e-01
4.509999999999999787e+00	5.992787670344559281e-01
4.520000000000000462e+00	6.942905709501920875e-01
4.530000000000000249e+00	7.810653051839578920e-01
4.540000000000000036e+00	8.562022518146793493e-01
4.549999999999999822e+00	9.170961119214462443e-01
4.560000000000000497e+00	9.620984540579942124e-01
4.570000000000000284e+00	9.906021716273473166e-01
4.580000000000000071e+00	1.003043265257403949e+00
4.589999999999999858e+00	1.000821431900554170e+00
4.600000000000000533e+00	9.861478971607111621e-01
4.610000000000000320e+00	9.618350439012547382e-01
4.620000000000000107e+00	9.310471232226649185e-01
4.629999999999999893e+00	8.970342705613918444e-01
4.639999999999999680e+00	8.628729470834499704e-01
4.650000000000000355e+00	8.312347331382978766e-01
4.660000000000000142e+00	8.042022590711932484e-01
4.669999999999999929e+00	7.831462909777627823e-01
4.679999999999999716e+00	7.686720637361490471e-01
4.690000000000000391e+00	7.606364406961602098e-01
4.700000000000000178e+00	7.582309947184855403e-01
4.709999999999999964e+00	7.601202521502565812e-01
4.719999999999999751e+00	7.646196534306933801e-01
4.730000000000000426e+00	7.698946755498410344e-01
4.740000000000000213e+00	7.741612895350484802e-01
4.750000000000000000e+00	7.758685680259519435e-01
4.759999999999999787e+00	7.738467070634003075e-01
4.770000000000000462e+00	7.674077044573066608e-01
4.780000000000000249e+00	7.563910246519782721e-01
4.790000000000000036e+00	7.411522579124877330e-01
4.799999999999999822e+00	7.224984836888890261e-01
4.810000000000000497e+00	7.015792164877470150e-01
4.820000000000000284e+00	6.797459526147028308e-01
4.830000000000000071e+00	6.583960631526587504e-01
4.839999999999999858e+00	6.388178542902532842e-01
4.850000000000000533e+00	6.220529700608996571e-01
4.860000000000000320e+00	6.087900463374696924e-01
4.870000000000000107e+00	5.992998998824551338e-01
4.879999999999999893e+00	5.934179452328283144e-01
4.889999999999999680e+00	5.905744586887596848e-01
4.900000000000000355e+00	5.898682773255854439e-01
4.910000000000000142e+00	5.901750445085489627e-01
4.919999999999999929e+00	5.902776413458237226e-01
4.929999999999999716e+00	5.890043175266629349e-01
4.940000000000000391e+00	5.853594555151978573e-01
4.950000000000000178e+00	5.786329094355893154e-01
4.959999999999999964e+00	5.684763317085703704e-01
4.969999999999999751e+00	5.549385650296365657e-01
4.980000000000000426e+00	5.384566426857156918e-01
4.990000000000000213e+00	5.198037348843065342e-01
5.000000000000000000e+00	5.000000000000006661e-01
5.009999999999999787e+00	4.801962651156934103e-01
5.020000000000000462e+00	4.615433573142847523e-01
5.030000000000000249e+00	4.450614349703645445e-01
5.040000000000000036e+00	4.315236682914298516e-01
5.049999999999999822e+00	4.213670905644110731e-01
5.060000000000000497e+00	4.146405444848024202e-01
5.070000000000000284e+00	4.109956824733366210e-01
5.080000000000000071e+00	4.097223586541755003e-01
5.089999999999999858e+00	4.098249554914519255e-01
5.100000000000000533e+00	4.101317226744148337e-01
5.110000000000000320e+00	4.094255413112428688e-01
5.120000000000000107e+00	4.065820547671692986e-01
5.129999999999999893e+00	4.007001001175446442e-01
5.139999999999999680e+00	3.912099536625330831e-01
5.150000000000000355e+00	3.779470299390984001e-01
5.160000000000000142e+00	3.611821457097471599e-01
5.169999999999999929e+00	3.416039368473442472e-01
5.179999999999999716e+00	3.202540473852972802e-01
5.190000000000000391e+00	2.984207835122520969e-01
5.200000000000000178e+00	2.775015163111108074e-01
5.209999999999999964e+00	2.588477420875114343e-01
5.219999999999999751e+00	2.436089753480230602e-01
5.230000000000000426e+00	2.325922955426937833e-01
5.240000000000000213e+00	2.261532929366001921e-01
5.250000000000000000e+00	2.241314319740480565e-01
5.259999999999999787e+00	2.258387104649517418e-01
5.270000000000000462e+00	2.301053244501586881e-01
5.280000000000000249e+00	2.353803465693056762e-01
5.290000000000000036e+00	2.398797478497425306e-01
5.299999999999999822e+00	2.417690052815156809e-01
5.310000000000000497e+00	2.393635593038409559e-01
5.320000000000000284e+00	2.313279362638506198e-01
5.330000000000000071e+00	2.168537090222373842e-01
5.339999999999999858e+00	1.957977409288067516e-01
5.350000000000000533e+00	1.687652668616992369e-01
5.360000000000000320e+00	1.371270529165509733e-01
5.370000000000000107e+00	1.029657294386103206e-01
5.379999999999999893e+00	6.895287677733707987e-02
5.389999999999999680e+00	3.816495609874720474e-02
5.400000000000000355e+00	1.385210283928678399e-02
5.410000000000000142e+00	-8.214319005541703689e-04
5.419999999999999929e+00	-3.043265257403504620e-03
5.429999999999999716e+00	9.397828372650796069e-03
5.440000000000000391e+00	3.790154594200856319e-02
5.450000000000000178e+00	8.290388807855164632e-02
5.459999999999999964e+00	1.437977481853156547e-01
5.469999999999999751e+00	2.189346948160413864e-01
5.480000000000000426e+00	3.057094290498142408e-01
5.490000000000000213e+00	4.007212329655393535e-01
5.500000000000000000e+00	4.999999999999955036e-01
5.509999999999999787e+00	5.992787670344567053e-01
5.520000000000000462e+00	6.942905709501914213e-01
5.530000000000000249e+00	7.810653051839542282e-01
5.540000000000000036e+00	8.562022518146807926e-01
5.549999999999999822e+00	9.170961119214456891e-01
5.560000000000000497e+00	9.620984540579936573e-01
5.570000000000000284e+00	9.906021716273483158e-01
5.580000000000000071e+00	1.003043265257403505e+00
5.589999999999999858e+00	1.000821431900555059e+00
5.600000000000000533e+00	9.861478971607102739e-01
5.610000000000000320e+00	9.618350439012539610e-01
5.620000000000000107e+00	9.310471232226642524e-01
5.629999999999999893e+00	8.970342705613907341e-01
5.639999999999999680e+00	8.628729470834499704e-01
5.650000000000000355e+00	8.312347331382986537e-01
5.660000000000000142e+00	8.042022590711948027e-01
5.669999999999999929e+00	7.831462909777637815e-01
5.679999999999999716e+00	7.686720637361501574e-01
5.690000000000000391e+00	7.606364406961599878e-01
5.700000000000000178e+00	7.582309947184862065e-01
5.709999999999999964e+00	7.601202521502563592e-01
5.719999999999999751e+00	7.646196534306932691e-01
5.730000000000000426e+00	7.698946755498411454e-01
5.740000000000000213e+00	7.741612895350478141e-01
5.750000000000000000e+00	7.758685680259519435e-01
5.759999999999999787e+00	7.738467070634001965e-01
5.770000000000000462e+00	7.674077044573061057e-01
5.780000000000000249e+00	7.563910246519773839e-01
5.790000000000000036e+00	7.411522579124891763e-01
5.799999999999999822e+00	7.224984836888880269e-01
5.810000000000000497e+00	7.015792164877459047e-01
